Issue_ID,Summary,Description,Created,Updated,Resolved,Project,Reporter,Assignee,State,Type,Priority,Reviewer,Assigned_By,Assistance,Prioritised_By,Due_Date,Output_Link,Ideal_Days,Original_Estimation,Screenshot,Story_Points,Estimation,Sprints,Work_Types,Area_Used,Spent_Time,Tags,Link_Direction,Link_Type,Linked_Issue_ID,Linked_Issue_Summary
ERPO-1378,APN Integration,,2025-06-21 12:30:07.353,2025-07-21 05:27:40.317,2025-07-21 05:27:40.305,ERPOne,Vignesh K,,Done,Epic,,,,,,,,,,,,1w 2d 5h,"[""Sprint 11"", ""Sprint 12""]",,,1w 2d 2h,,"[""OUTWARD""]","[""Subtask""]","[""ERPO-1379""]","[""APN Integration with ERP ONE""]"
ERPO-1294,Team Training,,2025-06-07 09:16:37.501,2025-07-21 05:24:30.083,2025-07-21 05:24:30.073,ERPOne,Vignesh K,,Done,User Story,,,,,,,,,,,,7h,"[""Sprint 10"", ""Sprint 11"", ""Sprint 12""]",,,3d 3h 30m,,"[""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""INWARD""]","[""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask""]","[""ERPO-1281"", ""ERPO-1311"", ""ERPO-1312"", ""ERPO-1316"", ""ERPO-1317"", ""ERPO-1320"", ""ERPO-1321"", ""ERPO-1324"", ""ERPO-1333"", ""ERPO-1336"", ""ERPO-1337"", ""ERPO-1409"", ""ERPO-1426"", ""ERPO-1431"", ""ERPO-1293""]","[""ERP Training Class"", ""ERP - Training (Sales and Procurement Workflow)"", ""ERP - Training( Sales and Inventory)"", ""ERP - Teaching Client workflow"", ""ERP Workflow training content preparation "", ""ERP Training - Sales & Inventory"", ""ERP Training - Sales & Procurement Workflow"", ""ERP Training - Accounting"", ""ERP - Training Manufacturing workflow"", ""ERP Training - Assets and Liabilities, Profit and loss"", ""ERP Training - Manufacture ,BOM, Items , Job Card and Stock entry"", ""ERP - Training (Common workflow of manufacturing and reseller)"", ""Coppers work flow KT for Renuka"", ""Internal Meeting With Raja"", ""Discussion-Meetings-P&A-KT""]"
ERPO-1523,Lead page customization,,2025-07-21 04:49:28.442,2025-07-21 05:16:04.519,2025-07-21 05:16:04.502,ERPOne,Renuka R J,,Duplicate,User Story,,,,,,,,,,,,,"[""Sprint 12""]",,,,,"[""INWARD"", ""INWARD""]","[""Duplicate"", ""Subtask""]","[""ERPO-1519"", ""ERPO-1519""]","[""US-NB-ERPONE-IN"", ""US-NB-ERPONE-IN""]"
ERPO-1521,Customize Print format-SJVC,,2025-07-21 04:36:22.191,2025-07-21 05:14:36.951,2025-07-21 05:14:30.219,ERPOne,Renuka R J,,Done,User Story,,,,,,,,,,,,,"[""Sprint 11""]",,,,,"[""INWARD""]","[""Subtask""]","[""ERPO-1510""]","[""IND-B-SJVC-EX""]"
ERPO-1432,Setup workflows,,2025-06-30 05:58:59.392,2025-07-21 05:11:05.893,2025-07-21 05:11:05.880,ERPOne,Vignesh K,,Done,User Story,,,,,,,,,,,,3h,"[""Sprint 11"", ""Sprint 12""]",,,3h,,"[""OUTWARD"", ""INWARD""]","[""Subtask"", ""Subtask""]","[""ERPO-1433"", ""ERPO-1380""]","[""Humifogg  setup and installation"", ""Client Configuration - Humifogg Systems""]"
ERPO-1427,Client Works - Coppers Restaurant,,2025-06-30 05:35:35.263,2025-07-21 05:10:51.635,2025-07-21 05:10:51.623,ERPOne,Vignesh K,,Done,User Story,,,,,,,,,,,,1w 3d 2h,"[""Sprint 11"", ""Sprint 12""]",,,2w 1h,,"[""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD""]","[""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask""]","[""ERPO-1428"", ""ERPO-1429"", ""ERPO-1430"", ""ERPO-1435"", ""ERPO-1436"", ""ERPO-1437"", ""ERPO-1438"", ""ERPO-1439"", ""ERPO-1441"", ""ERPO-1445"", ""ERPO-1446"", ""ERPO-1447""]","[""Installation and Setup"", ""Coppers Setup and installation onsite"", ""testing Internal site Regarding coppers Issue"", ""Customize Quick Pay functionality"", ""Fix Order Count in Table Order UI"", ""Fix Menu Display"", ""Update Status in Table Order and Remove invoice from Kitchen Orders after payment"", ""Fix Price Edit options"", ""Print format functionality"", ""Copper's Visit"", ""Testing the Configuration"", ""Item update""]"
ERPO-1379,APN Integration with ERP ONE,,2025-06-21 12:30:19.089,2025-07-21 05:09:25.750,2025-07-21 05:09:25.739,ERPOne,Vignesh K,,Done,User Story,,,,,,,,,,,,1w 2d 5h,"[""Sprint 11"", ""Sprint 12""]",,,1w 2d 2h,,"[""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""INWARD""]","[""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask""]","[""ERPO-1402"", ""ERPO-1403"", ""ERPO-1440"", ""ERPO-1443"", ""ERPO-1444"", ""ERPO-1457"", ""ERPO-1378""]","[""AWS ListEngagementInvitations\u00a0 i.e lead list view "", ""AWS opportunity dashboard and report "", ""EventBridge function to update opportunity creation"", ""EventBridge function to update opportunity updation"", ""AWS update opportunity function"", ""Create, Get, List Engagements function"", ""APN Integration""]"
ERPO-1281,ERP Training Class,,2025-06-06 04:28:50.989,2025-07-21 05:09:08.622,2025-07-21 05:09:08.614,ERPOne,krupahari B L,,Done,Task,,,,,,,,,,,,7h,"[""Sprint 10"", ""Sprint 11"", ""Sprint 12""]",,,4h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1294""]","[""Team Training""]"
ERPO-1334,Supporting Tasks,,2025-06-16 09:17:46.975,2025-07-21 05:05:24.780,2025-07-21 05:05:24.768,ERPOne,Vimalkumar Kumarasamy,,Done,Task,,,,,,,,,,,,1w,"[""Sprint 10"", ""Sprint 11"", ""Sprint 12""]",,,3d,,[],[],[],[]
ERPO-1512,Sprint Planning - Meeting,,2025-07-21 04:15:53.338,2025-07-21 05:04:54.291,2025-07-21 05:04:54.281,ERPOne,krupahari B L,,Done,Task,,,,,,,,,,,,1h 30m,"[""Sprint 12""]",,,1h 30m,,[],[],[],[]
ERPO-1338,APN Integration with Erpone,,2025-06-16 13:19:48.910,2025-07-21 05:04:33.561,2025-07-21 05:04:33.550,ERPOne,Vignesh K,,Done,Epic,,,,,,,,,,,,,"[""Sprint 10"", ""Sprint 11"", ""Sprint 12""]",,,,,[],[],[],[]
ERPO-1219,Client Configuration - Adhiba Technologies,,2025-05-20 06:47:38.251,2025-07-21 05:03:26.584,2025-07-21 05:03:26.534,ERPOne,Vignesh K,,Done,Epic,,,,,,,,,,,,,"[""Sprint 10"", ""Sprint 11"", ""Sprint 12""]",,,,,[],[],[],[]
ERPO-1287,ECG,,2025-06-07 06:06:36.445,2025-07-21 04:51:43.017,2025-07-21 04:51:43.006,ERPOne,Vignesh K,,Done,User Story,,,,,,,,,,,,2d 4h 30m,"[""Sprint 10"", ""Sprint 11"", ""Sprint 12""]",,,2d 6h 30m,,"[""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""INWARD""]","[""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask""]","[""ERPO-1291"", ""ERPO-1455"", ""ERPO-1472"", ""ERPO-1473"", ""ERPO-1481"", ""ERPO-1105""]","[""Attendance issue identified and currently being resolved"", ""Client Discussion for Accounting"", ""Journal Entry 24-25 Data Import"", ""Payment Entry 24-25 Data Import"", ""ECG Accounts Heads Addition"", ""Client works""]"
ERPO-1469,Access Entire Frappe Application Using Keyboard Shortcuts,,2025-07-09 12:55:16.768,2025-07-21 04:18:22.333,2025-07-19 14:11:55.510,ERPOne,krupahari B L,,Done,Task,,,,,,,,,,,,1w,"[""Sprint 11"", ""Sprint 12""]",,,1w 1d 5h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1377""]","[""New Feature Implementations""]"
ERPO-1490,System setup,,2025-07-16 13:14:44.124,2025-07-19 14:12:25.160,2025-07-19 14:12:25.151,ERPOne,krupahari B L,,Done,Task,,,,,,,,,,,,4h,"[""Sprint 11"", ""Sprint 12""]",,,4h,,[],[],[],[]
ERPO-1504,Enhance missed call handling with ring duration analysis - Contact Center,,2025-07-19 08:59:34.650,2025-07-19 14:12:08.075,2025-07-19 14:12:08.064,ERPOne,krupahari B L,,Done,Task,,,,,,,,,,,,5h,"[""Sprint 12""]",,,5h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1375""]","[""Contact Center SSO""]"
ERPO-1368,APN integration with EventBridge for live updates,,2025-06-21 10:09:27.025,2025-07-19 14:11:44.726,2025-07-19 14:11:44.716,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,1d,"[""Sprint 10"", ""Sprint 11"", ""Sprint 12""]",,,7h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1339""]","[""APN Integration ""]"
ERPO-1481,ECG Accounts Heads Addition,,2025-07-14 14:03:23.299,2025-07-19 14:11:39.722,2025-07-19 14:11:39.710,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,4h,"[""Sprint 11"", ""Sprint 12""]",,,5h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1287""]","[""ECG""]"
ERPO-1489,Knowledge transfer on Frappe and ERPNext: flow logic and introduction,,2025-07-15 13:25:16.707,2025-07-19 07:13:02.160,2025-07-19 07:13:02.152,ERPOne,Vignesh K,,Done,Task,,,,,,,,,,,,2h,"[""Sprint 11"", ""Sprint 12""]",,,2h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1145""]","[""Discussion and estimation on client requirements""]"
ERPO-1488,"Discussion on Erpone changes for ""USA"" with Pervez Musharraf, Raja, Renuka, Rahul, and myself",,2025-07-15 13:24:56.016,2025-07-19 07:13:00.254,2025-07-19 07:13:00.244,ERPOne,Vignesh K,,Done,Task,,,,,,,,,,,,1h,"[""Sprint 11"", ""Sprint 12""]",,,1h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1145""]","[""Discussion and estimation on client requirements""]"
ERPO-1494,ERPONE Support to Mythrian for Proxy ssl configuration,,2025-07-18 07:26:35.516,2025-07-18 07:30:13.047,2025-07-18 07:30:13.035,ERPOne,Mohammed Arief M,,Done,Task,,,,,,,,,,,,2h,"[""Sprint 11""]",,,2h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1474""]","[""Atlas Behrain EKS Deployment in Isolated Namespace""]"
ERPO-1459,EKS Deployment KT,,2025-07-07 12:15:31.678,2025-07-18 07:22:12.248,2025-07-18 07:22:12.237,ERPOne,Mohammed Arief M,,Done,Task,,,,,,,,,,,,3d,"[""Sprint 11""]",,,3d,,[],[],[],[]
ERPO-1325,ERPONE EKS Infra Setup and Application deployment.,,2025-06-11 18:41:18.699,2025-07-18 07:22:08.464,2025-07-18 07:22:08.446,ERPOne,Mohammed Arief M,,Done,Task,,,,,,,,,,,,2d,"[""Sprint 10"", ""Sprint 11""]",,,2d 1h,,[],[],[],[]
ERPO-1492,Restaurant UI research,,2025-07-18 05:49:28.667,2025-07-18 05:50:08.959,2025-07-18 05:50:08.951,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,4h,"[""Sprint 11""]",,,3h,,[],[],[],[]
ERPO-1491,Financial Dashboard Q3,,2025-07-18 04:45:52.547,2025-07-18 05:46:39.910,2025-07-18 04:59:02.207,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,6h,"[""Sprint 11""]",,,6h,,[],[],[],[]
ERPO-1480,Agri Intex Expo visit,,2025-07-14 14:01:01.258,2025-07-15 04:46:51.731,2025-07-15 04:46:51.719,ERPOne,Mytherayan Kalaiselvan,,Done,Task,,,,,,,,,,,,1d,"[""Sprint 11""]",,,1d,,[],[],[],[]
ERPO-1478,Fix search index function in Helpdesk module for suggest knowledge base articles and fix bugs,,2025-07-14 13:56:42.667,2025-07-15 04:46:35.029,2025-07-15 04:46:35.020,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,1d,"[""Sprint 11""]",,,1d 2h,,[],[],[],[]
ERPO-1479,SJVC Whatsapp config setup,,2025-07-14 14:00:20.216,2025-07-15 04:46:31.442,2025-07-15 04:46:31.431,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,1h,"[""Sprint 11""]",,,1h,,[],[],[],[]
ERPO-1465,Working Code related solution and also developing inline css format to avoid external css dependency,,2025-07-07 13:30:47.606,2025-07-15 04:46:24.576,2025-07-15 04:46:24.567,ERPOne,Kannan Gopal,,Done,Epic,,,,,,,,,,,,,"[""Sprint 11""]",,,6h,,[],[],[],[]
ERPO-1471,"Alignment, CSS changes and fixed drawing image size in print",,2025-07-14 08:10:32.359,2025-07-15 04:46:19.391,2025-07-15 04:46:19.379,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,2h,"[""Sprint 11""]",,,2h,,[],[],[],[]
ERPO-1473,Payment Entry 24-25 Data Import,,2025-07-14 08:19:29.079,2025-07-15 04:46:08.694,2025-07-15 04:46:08.683,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,6h,"[""Sprint 11""]",,,6h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1287""]","[""ECG""]"
ERPO-1455,Client Discussion for Accounting,,2025-07-07 06:29:03.240,2025-07-15 04:46:04.410,2025-07-15 04:46:04.399,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,2h 30m,"[""Sprint 11""]",,,2h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1287""]","[""ECG""]"
ERPO-1472,Journal Entry 24-25 Data Import,,2025-07-14 08:18:31.916,2025-07-15 04:46:01.152,2025-07-15 04:46:01.141,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,7h,"[""Sprint 11""]",,,1d,,"[""INWARD""]","[""Subtask""]","[""ERPO-1287""]","[""ECG""]"
ERPO-1470,Spica conducted a call with the client to provide an overview of the mobile application and engage in internal discussions.,,2025-07-14 04:40:02.280,2025-07-15 04:45:43.535,2025-07-15 04:45:43.523,ERPOne,Mytherayan Kalaiselvan,,Done,Task,,,,,,,,,,,,1h,"[""Sprint 11""]",,,1h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1145""]","[""Discussion and estimation on client requirements""]"
ERPO-1468,Client meeting & set up,,2025-07-08 07:20:06.403,2025-07-15 04:45:28.843,2025-07-15 04:45:28.830,ERPOne,Renuka R J,,Done,Task,,,,,,,,,,,,1d 1h 30m,"[""Sprint 11""]",,,1d 1h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1381""]","[""Set up client site environment. ""]"
ERPO-1485,Changes were made in US instance,,2025-07-15 04:35:52.489,2025-07-15 04:38:13.106,2025-07-15 04:38:13.094,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,2h,"[""Sprint 11""]",,,2h,,[],[],[],[]
ERPO-1484,Testing the ERPONE other instance,,2025-07-15 04:32:32.388,2025-07-15 04:34:22.614,2025-07-15 04:34:22.606,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,2h,"[""Sprint 11""]",,,2h,,[],[],[],[]
ERPO-1483,ERPONE Discussion,,2025-07-15 04:24:58.530,2025-07-15 04:32:37.091,2025-07-15 04:32:37.075,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,1h 30m,"[""Sprint 11""]",,,1h 30m,,[],[],[],[]
ERPO-1482,Agri Intex Expo,,2025-07-15 04:23:10.407,2025-07-15 04:24:22.179,2025-07-15 04:24:22.167,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,1d,"[""Sprint 11""]",,,1d,,[],[],[],[]
ERPO-1476,Merge & Deploy Dev infra to Prod Erpone,,2025-07-14 11:03:07.742,2025-07-14 11:08:06.741,2025-07-14 11:07:40.136,ERPOne,Mohammed Arief M,,Done,Task,,,,,,,,,,,,1d,"[""Sprint 11""]",,,5h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1474""]","[""Atlas Behrain EKS Deployment in Isolated Namespace""]"
ERPO-1458,ERPONE EKS Infra Customization,,2025-07-07 11:43:22.669,2025-07-14 11:07:50.233,2025-07-14 11:07:50.225,ERPOne,Mohammed Arief M,,Done,Task,,,,,,,,,,,,4d,"[""Sprint 11""]",,,3d 7h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1474""]","[""Atlas Behrain EKS Deployment in Isolated Namespace""]"
ERPO-1475,Atlas Bahrain EKS Infra Deployment,,2025-07-14 10:50:48.199,2025-07-14 11:07:45.168,2025-07-14 11:07:45.160,ERPOne,Mohammed Arief M,,Done,Task,,,,,,,,,,,,2d,"[""Sprint 11""]",,,1d 5h 45m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1474""]","[""Atlas Behrain EKS Deployment in Isolated Namespace""]"
ERPO-1467,Various Industries,,2025-07-08 06:59:44.572,2025-07-08 07:02:17.525,2025-07-08 07:02:17.517,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,2h,"[""Sprint 11""]",,,2h,,[],[],[],[]
ERPO-1464,Print designer and print format settings and configs checking,,2025-07-07 13:30:27.866,2025-07-08 04:42:48.330,2025-07-08 04:42:48.319,ERPOne,Kannan Gopal,,Done,Epic,,,,,,,,,,,,,"[""Sprint 11""]",,,1d,,[],[],[],[]
ERPO-1463,Setup in local with same environment to work in local (Avoid prod site develop),,2025-07-07 13:30:07.771,2025-07-08 04:42:46.058,2025-07-08 04:42:46.049,ERPOne,Kannan Gopal,,Done,Task,,,,,,,,,,,,,"[""Sprint 11""]",,,3h,,[],[],[],[]
ERPO-1462,Setup the alignment in the pdf print format.,,2025-07-07 13:29:25.380,2025-07-08 04:42:43.931,2025-07-08 04:42:43.920,ERPOne,Kannan Gopal,,Done,Task,,,,,,,,,,,,,"[""Sprint 11""]",,,1d,,[],[],[],[]
ERPO-1461,Testing and Updating printing Format in client site,,2025-07-07 13:28:52.891,2025-07-08 04:42:42.133,2025-07-08 04:42:42.117,ERPOne,Kannan Gopal,,Done,Task,,,,,,,,,,,,,"[""Sprint 11""]",,,4h,,[],[],[],[]
ERPO-1345,"Support, review and deployment",,2025-06-16 14:05:31.849,2025-07-08 04:36:51.748,2025-07-07 13:24:20.507,ERPOne,Kannan Gopal,,Done,Task,,,,,,,,,,,,,"[""Sprint 10"", ""Sprint 11""]",,,1w 2d 7h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1145""]","[""Discussion and estimation on client requirements""]"
ERPO-1456,Helpdesk module installation and check available features,,2025-07-07 06:42:23.338,2025-07-07 13:20:49.689,2025-07-07 13:20:49.681,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,1d,"[""Sprint 11""]",,,1d 1h,,[],[],[],[]
ERPO-1442,Vortex safety print format changes,,2025-06-30 14:15:10.537,2025-07-07 13:20:46.395,2025-07-07 13:20:46.387,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,1d 6h,"[""Sprint 11""]",,,1d 6h,,[],[],[],[]
ERPO-1332,Onedata US & IN dashboard setup and formation,,2025-06-16 07:04:37.574,2025-07-07 13:20:44.400,2025-07-07 13:20:44.390,ERPOne,Mytherayan Kalaiselvan,,Done,Task,,,,,,,,,,,,2d,"[""Sprint 10"", ""Sprint 11""]",,,1d 2h,,[],[],[],[]
ERPO-1457,"Create, Get, List Engagements function",,2025-07-07 10:13:13.377,2025-07-07 13:20:40.298,2025-07-07 13:20:40.289,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,1d 1h,"[""Sprint 11""]",,,1d 1h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1379""]","[""APN Integration with ERP ONE""]"
ERPO-1454,Internal meeting Erpone,,2025-07-07 06:26:21.415,2025-07-07 11:58:43.238,2025-07-07 11:58:43.222,ERPOne,Abirami M.L,,Done,Task,,,,,,,,,,,,,"[""Sprint 11""]",,,30m,,[],[],[],[]
ERPO-1032,Copper's Restaurant,,2025-04-23 04:40:30.720,2025-07-07 10:12:20.910,2025-07-07 10:12:20.897,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,1w,"[""Sprint 8"", ""Sprint 9"", ""Sprint 10"", ""Sprint 11""]",,,3d 1h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1105""]","[""Client works""]"
ERPO-1317,ERP Workflow training content preparation ,,2025-06-07 13:27:11.728,2025-07-07 10:12:10.656,2025-07-07 10:12:10.645,ERPOne,Mytherayan Kalaiselvan,,Done,Task,,,,,,,,,,,,7h,"[""Sprint 10"", ""Sprint 11""]",,,2h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1294""]","[""Team Training""]"
ERPO-1316,ERP - Teaching Client workflow,,2025-06-07 13:26:12.306,2025-07-07 10:12:07.925,2025-07-07 10:12:07.914,ERPOne,Mytherayan Kalaiselvan,,Done,Task,,,,,,,,,,,,7h,"[""Sprint 10"", ""Sprint 11""]",,,5h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1294""]","[""Team Training""]"
ERPO-1431,Internal Meeting With Raja,,2025-06-30 05:57:27.477,2025-07-07 10:12:05.715,2025-07-07 10:12:05.704,ERPOne,Vignesh K,,Done,Task,,,,,,,,,,,,,"[""Sprint 11""]",,,2h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1294""]","[""Team Training""]"
ERPO-1173,Discuss and analysis the new lead requirement,,2025-05-12 04:49:11.992,2025-07-07 10:11:39.951,2025-07-07 10:11:39.939,ERPOne,Mytherayan Kalaiselvan,,Done,Task,,,,,,,,,,,,,"[""Sprint 9"", ""Sprint 10"", ""Sprint 11""]",,,1d 6h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1145""]","[""Discussion and estimation on client requirements""]"
ERPO-1433,Humifogg  setup and installation,,2025-06-30 06:02:21.188,2025-07-07 10:08:00.238,2025-07-07 10:08:00.228,ERPOne,Vignesh K,,Done,Task,,,,,,,,,,,,3h,"[""Sprint 11""]",,,3h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1432""]","[""Setup workflows""]"
ERPO-1430,testing Internal site Regarding coppers Issue,,2025-06-30 05:57:04.570,2025-07-07 10:07:57.321,2025-07-07 10:07:57.313,ERPOne,Vignesh K,,Done,Task,,,,,,,,,,,,2h,"[""Sprint 11""]",,,1d 7h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1427""]","[""Client Works - Coppers Restaurant""]"
ERPO-1429,Coppers Setup and installation onsite,,2025-06-30 05:56:06.723,2025-07-07 10:07:54.367,2025-07-07 10:07:54.359,ERPOne,Vignesh K,,Done,Task,,,,,,,,,,,,1d,"[""Sprint 11""]",,,1d,,"[""INWARD""]","[""Subtask""]","[""ERPO-1427""]","[""Client Works - Coppers Restaurant""]"
ERPO-1428,Installation and Setup,,2025-06-30 05:35:54.178,2025-07-07 10:07:52.175,2025-07-07 10:07:52.167,ERPOne,Vignesh K,,Done,Epic,,,,,,,,,,,,2d 4h,"[""Sprint 11""]",,,2d 4h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1427""]","[""Client Works - Coppers Restaurant""]"
ERPO-1451,Humifogg server Customization based on client requirement ,AWS installation issue rework the requirement,2025-07-05 13:24:29.311,2025-07-07 10:07:49.376,2025-07-07 10:07:49.367,ERPOne,Mytherayan Kalaiselvan,,Done,Task,,,,,,,,,,,,2h,"[""Sprint 11""]",,,2h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1381""]","[""Set up client site environment. ""]"
ERPO-1404,Setup up the workflow,,2025-06-21 12:41:12.763,2025-07-07 10:07:46.867,2025-07-07 10:07:46.859,ERPOne,Vignesh K,,Done,Task,,,,,,,,,,,,1d 4h,"[""Sprint 11""]",,,1d 4h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1381""]","[""Set up client site environment. ""]"
ERPO-1426,Coppers work flow KT for Renuka,,2025-06-30 05:27:34.347,2025-07-07 10:07:40.670,2025-07-07 10:07:40.662,ERPOne,Vignesh K,,Done,Task,,,,,,,,,,,,4h,"[""Sprint 11""]",,,4h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1294""]","[""Team Training""]"
ERPO-1360,Integration of SAML inside ERPNext,,2025-06-21 09:35:52.537,2025-07-07 10:07:36.675,2025-07-07 10:07:36.667,ERPOne,krupahari B L,,Done,Task,,,,,,,,,,,,1d,"[""Sprint 10"", ""Sprint 11""]",,,1d,,[],[],[],[]
ERPO-1453,Lottery Distributer discussion,,2025-07-05 13:31:42.364,2025-07-07 10:07:26.259,2025-07-07 10:07:26.250,ERPOne,Mytherayan Kalaiselvan,,Done,Task,,,,,,,,,,,,2h,"[""Sprint 11""]",,,2h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1145""]","[""Discussion and estimation on client requirements""]"
ERPO-1413,Meeting with Raja Internal meeting,,2025-06-23 12:28:22.497,2025-07-07 10:01:07.942,2025-07-07 10:01:07.930,ERPOne,Mytherayan Kalaiselvan,,Done,Task,,,,,,,,,,,,6h,"[""Sprint 11""]",,,6h,,[],[],[],[]
ERPO-1348,RR Motors Account Invoice unpaid issue,,2025-06-17 12:51:03.373,2025-07-07 10:00:53.443,2025-07-07 10:00:53.430,ERPOne,Mytherayan Kalaiselvan,,Done,Task,,,,,,,,,,,,1h,"[""Sprint 10"", ""Sprint 11""]",,,1h,,[],[],[],[]
ERPO-1278,RR Motors,Accounting issue Mismatch entry Maden by client rectification,2025-06-04 11:20:23.633,2025-07-07 08:00:25.985,,ERPOne,Mytherayan Kalaiselvan,,,Task,,,,,,,,,,,,,[],,,,,[],[],[],[]
ERPO-1214,Structure the attendance format based on the report requested,,2025-05-20 06:45:40.312,2025-07-07 07:59:50.341,,ERPOne,Vignesh K,,,Task,,,,,,,,,,,,2d 4h,[],,,,,"[""INWARD""]","[""Subtask""]","[""ERPO-1213""]","[""Module Configuration""]"
ERPO-1097,Adding bill amount to accounts in a separate flow,,2025-04-29 05:24:21.561,2025-07-07 07:59:15.229,,ERPOne,Kannan Gopal,,,Task,,,,,,,,,,,,2d,[],,,,,"[""INWARD""]","[""Subtask""]","[""ERPO-1095""]","[""Implement tax free bills""]"
ERPO-1096,Adding new doctypes for estimate bills,,2025-04-29 05:22:58.933,2025-07-07 07:58:46.019,,ERPOne,Kannan Gopal,,,Task,,,,,,,,,,,,1d,[],,,,,"[""INWARD""]","[""Subtask""]","[""ERPO-1095""]","[""Implement tax free bills""]"
